date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:46	14059/14059	---M-Z	200	added ('OK')	text/css	etag:%22jy-o_yf7-j-R%22	https://community.cloudflare.steamstatic.com/public/css/skin_1/home.css?v=jy-o_yf7-j-R&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/skin_1/home3b67.css	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:47	18270/18270	---M-Z	200	added ('OK')	text/css	etag:%22n4_f9JKDa7wP%22	https://community.cloudflare.steamstatic.com/public/shared/css/shared_responsive.css?v=n4_f9JKDa7wP&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/shared_responsive63d2.css	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:47	12132/12132	---M-Z	200	added ('OK')	text/css	etag:%22EZbG2DEumYDH%22	https://community.cloudflare.steamstatic.com/public/css/skin_1/header.css?v=EZbG2DEumYDH&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/skin_1/headera0fa.css	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:47	163315/163315	---M-Z	200	added ('OK')	text/javascript	etag:%22npJElBnrEO6W%22	https://community.cloudflare.steamstatic.com/public/javascript/prototype-1.7.js?v=npJElBnrEO6W&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/prototype-1.7e2ad.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:47	118762/118762	---M-Z	200	added ('OK')	text/javascript	etag:%22pbdAKOcDIgbC%22	https://community.cloudflare.steamstatic.com/public/javascript/scriptaculous/_combined.js?v=pbdAKOcDIgbC&l=latam&_cdn=cloudflare&load=effects,controls,slider,dragdrop	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/scriptaculous/_combined93e8.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:47	101034/101034	---M-Z	200	added ('OK')	text/javascript	etag:%22Q1pQU66OyBTg%22	https://community.cloudflare.steamstatic.com/public/javascript/global.js?v=Q1pQU66OyBTg&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/globalac39.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:48	95786/95786	---M-Z	200	added ('OK')	text/javascript	etag:%22gQHVlrK4-jX-%22	https://community.cloudflare.steamstatic.com/public/javascript/jquery-1.11.1.min.js?v=gQHVlrK4-jX-&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/jquery-1.11.1.min292a.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:48	15588/15588	---M-Z	200	added ('OK')	text/javascript	etag:%22QYkT4eS5mbTN%22	https://community.cloudflare.steamstatic.com/public/shared/javascript/tooltip.js?v=QYkT4eS5mbTN&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/javascript/tooltipa01f.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:48	152636/152636	---M-Z	200	added ('OK')	text/javascript	etag:%22zvn5DgQUMJd0%22	https://community.cloudflare.steamstatic.com/public/shared/javascript/shared_global.js?v=zvn5DgQUMJd0&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/javascript/shared_globalcd71.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:48	1527/1527	---M-Z	200	added ('OK')	text/javascript	etag:%22w6QbwI-5-j2S%22	https://community.cloudflare.steamstatic.com/public/shared/javascript/auth_refresh.js?v=w6QbwI-5-j2S&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/javascript/auth_refreshaa6c.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:49	60363/60363	---M-Z	200	added ('OK')	text/javascript	etag:%22rAoEYQ4xR5Om%22	https://community.cloudflare.steamstatic.com/public/shared/javascript/login.js?v=rAoEYQ4xR5Om&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/javascript/login2a6e.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:49	24123/24123	---M-Z	200	added ('OK')	text/javascript	etag:%22pHXjCNARoUZ2%22	https://community.cloudflare.steamstatic.com/public/shared/javascript/shared_responsive_adapter.js?v=pHXjCNARoUZ2&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/javascript/shared_responsive_adapter22e8.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:49	147988/147988	---M-Z	200	added ('OK')	text/css	etag:%22djUBMuXjwANC%22	https://community.cloudflare.steamstatic.com/public/css/applications/community/main.css?v=djUBMuXjwANC&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/applications/community/main5471.css	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:49	15776/15776	---M-Z	200	added ('OK')	text/javascript	etag:%22zXcNNqZP1eMF%22	https://community.cloudflare.steamstatic.com/public/javascript/applications/community/manifest.js?v=zXcNNqZP1eMF&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/applications/community/manifeste133.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:49	609085/609085	---M-Z	200	added ('OK')	text/javascript	etag:%2260F86Dv9R4J6%22	https://community.cloudflare.steamstatic.com/public/javascript/applications/community/libraries~b28b7af69.js?v=60F86Dv9R4J6&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/applications/community/libraries_b28b7af690822.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:50	1072724/1072724	---M-Z	200	added ('OK')	text/javascript	etag:%22iOnzlAlCJLPF%22	https://community.cloudflare.steamstatic.com/public/javascript/applications/community/main.js?v=iOnzlAlCJLPF&l=latam&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/applications/community/main46a1.js	(from https://steamcommunity.com/openid/loginform/?l=latam&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:50	2640/2640	---M-Z	200	added ('OK')	text/css	etag:%22nc69vwog8R9p%22	https://community.cloudflare.steamstatic.com/public/shared/css/motiva_sans.css?v=nc69vwog8R9p&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/motiva_sans9ed6.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:50	32732/32732	---M-Z	200	added ('OK')	text/css	etag:%22G3UTKgHH4xLD%22	https://community.cloudflare.steamstatic.com/public/shared/css/buttons.css?v=G3UTKgHH4xLD&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/buttonsac9c.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:51	88538/88538	---M-Z	200	added ('OK')	text/css	etag:%22sd6kCnGQW5Ji%22	https://community.cloudflare.steamstatic.com/public/shared/css/shared_global.css?v=sd6kCnGQW5Ji&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/shared_globalfd16.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:51	38397/38397	---M-Z	200	added ('OK')	text/css	etag:%22OftCDPJyLyB9%22	https://community.cloudflare.steamstatic.com/public/css/globalv2.css?v=OftCDPJyLyB9&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/globalv21041.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:51	17070/17070	---M-Z	200	added ('OK')	text/css	etag:%228rKbC-KGOV7Z%22	https://community.cloudflare.steamstatic.com/public/shared/css/login.css?v=8rKbC-KGOV7Z&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/login2edb.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:52	14059/14059	---M-Z	200	added ('OK')	text/css	etag:%22jy-o_yf7-j-R%22	https://community.cloudflare.steamstatic.com/public/css/skin_1/home.css?v=jy-o_yf7-j-R&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/skin_1/home3f72.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:52	18270/18270	---M-Z	200	added ('OK')	text/css	etag:%22n4_f9JKDa7wP%22	https://community.cloudflare.steamstatic.com/public/shared/css/shared_responsive.css?v=n4_f9JKDa7wP&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/shared/css/shared_responsivea1a9.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:52	12132/12132	---M-Z	200	added ('OK')	text/css	etag:%22EZbG2DEumYDH%22	https://community.cloudflare.steamstatic.com/public/css/skin_1/header.css?v=EZbG2DEumYDH&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/css/skin_1/headerdfcd.css	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:52	163315/163315	---M-Z	200	added ('OK')	text/javascript	etag:%22npJElBnrEO6W%22	https://community.cloudflare.steamstatic.com/public/javascript/prototype-1.7.js?v=npJElBnrEO6W&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/prototype-1.7e764.js	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:52	118762/118762	---M-Z	200	added ('OK')	text/javascript	etag:%22pbdAKOcDIgbC%22	https://community.cloudflare.steamstatic.com/public/javascript/scriptaculous/_combined.js?v=pbdAKOcDIgbC&l=greek&_cdn=cloudflare&load=effects,controls,slider,dragdrop	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/scriptaculous/_combined861b.js	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
17:47:53	103965/103965	---M-Z	200	added ('OK')	text/javascript	etag:%22d1_e1rdJbYZO%22	https://community.cloudflare.steamstatic.com/public/javascript/global.js?v=d1_e1rdJbYZO&l=greek&_cdn=cloudflare	C:/My%20Web%20Sites/EE/community.cloudflare.steamstatic.com/public/javascript/globalfd4d.js	(from https://steamcommunity.com/openid/loginform/?l=greek&goto=%2Fopenid%2Flogin%3Fopenid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.mode%3Dcheckid_setup%26openid.return_to%3Dhttps%253A%252F%252Frustavalon.com%252Flogin%26openid.realm%3Dhttps%253A%252F%252Frustavalon.com%26openid.ns_sreg%3Dhttp%253A%252F%252Fopenid.net%252Fextensions%252Fsreg%252F1.1%26openid.claimed_id%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select%26openid.identity%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%252Fidentifier_select)
